-9.735029296875000000e+03 6.874982421875000000e+03 4.196306640625000000e+03
-9.683249511718750000e+03 6.916357421875000000e+03 4.585128906250000000e+03
-1.091449462890625000e+04 6.563228515625000000e+03 3.867630859375000000e+03
-1.041923437500000000e+04 7.759843750000000000e+03 4.134091796875000000e+03
-1.056607177734375000e+04 7.625085937500000000e+03 3.962335937500000000e+03
-9.348813964843750000e+03 7.443242187500000000e+03 4.404806640625000000e+03
-9.781737792968750000e+03 7.419107421875000000e+03 4.362498046875000000e+03
6.171824218750000000e+03 -2.355465820312500000e+03 -1.434865185546875000e+04
5.985072265625000000e+03 -1.856133789062500000e+03 -1.421649169921875000e+04
6.356812500000000000e+03 -2.547439453125000000e+03 -1.484540478515625000e+04
6.113871093750000000e+03 -2.770198242187500000e+03 -1.445888476562500000e+04
6.375724609375000000e+03 -2.338245117187500000e+03 -1.442806738281250000e+04
6.693902343750000000e+03 -2.592572265625000000e+03 -1.451676367187500000e+04
6.161644531250000000e+03 -2.076092773437500000e+03 -1.446351538085937500e+04
6.253750000000000000e+03 -2.702287109375000000e+03 -1.378820288085937500e+04
6.333695312500000000e+03 -2.411144531250000000e+03 -1.405438989257812500e+04
6.172742187500000000e+03 -2.368583984375000000e+03 -1.437064111328125000e+04
6.155289062500000000e+03 -1.990843750000000000e+03 -1.412220776367187500e+04
6.170621093750000000e+03 -2.290571289062500000e+03 -1.435243554687500000e+04
6.239908203125000000e+03 -2.128843750000000000e+03 -1.431221582031250000e+04
6.438214843750000000e+03 -2.265529296875000000e+03 -1.416270776367187500e+04
6.222087890625000000e+03 -2.385631835937500000e+03 -1.467484667968750000e+04
6.241943359375000000e+03 -2.711770507812500000e+03 -1.415378051757812500e+04
6.160054687500000000e+03 -2.258740234375000000e+03 -1.429068676757812500e+04
5.827820312500000000e+03 -1.682521484375000000e+03 -1.481228735351562500e+04
6.280013671875000000e+03 -1.949724609375000000e+03 -1.430665502929687500e+04
6.378533203125000000e+03 -2.695992187500000000e+03 -1.426886523437500000e+04
6.224326171875000000e+03 -2.500414062500000000e+03 -1.445499365234375000e+04
6.119742187500000000e+03 -2.306714843750000000e+03 -1.439088330078125000e+04
6.150072265625000000e+03 -2.387285156250000000e+03 -1.445699511718750000e+04
6.228527343750000000e+03 -1.423197265625000000e+03 -1.430961474609375000e+04
6.178625000000000000e+03 -3.254239257812500000e+03 -1.417583203125000000e+04
6.144380859375000000e+03 -2.123913085937500000e+03 -1.420368041992187500e+04
6.183685546875000000e+03 -1.024318359375000000e+03 -1.419709936523437500e+04
6.074595703125000000e+03 -2.392753906250000000e+03 -1.438458666992187500e+04
5.761910156250000000e+03 -1.743205078125000000e+03 -1.387998339843750000e+04
6.035224609375000000e+03 -2.447428710937500000e+03 -1.455345483398437500e+04
6.072816406250000000e+03 -1.861203125000000000e+03 -1.431390307617187500e+04
6.482660156250000000e+03 -2.677434570312500000e+03 -1.477613720703125000e+04
6.314441406250000000e+03 -1.711274414062500000e+03 -1.455414477539062500e+04
6.161664062500000000e+03 -1.921671875000000000e+03 -1.405923901367187500e+04
6.354925781250000000e+03 -2.625972656250000000e+03 -1.447922924804687500e+04
6.043425781250000000e+03 -2.168678710937500000e+03 -1.449396728515625000e+04
6.556980468750000000e+03 -2.513206054687500000e+03 -1.409029028320312500e+04
6.607328125000000000e+03 -2.757807617187500000e+03 -1.412910864257812500e+04
6.155310546875000000e+03 -2.452178710937500000e+03 -1.480188452148437500e+04
5.913333984375000000e+03 -2.437184570312500000e+03 -1.466243652343750000e+04
6.680367187500000000e+03 -2.787599609375000000e+03 -1.477513671875000000e+04
6.564718750000000000e+03 -2.779929687500000000e+03 -1.535564428710937500e+04
5.684193359375000000e+03 -1.188844726562500000e+03 -1.465934448242187500e+04
5.607398437500000000e+03 -2.449829101562500000e+03 -1.470327905273437500e+04
6.075837890625000000e+03 -2.356569335937500000e+03 -1.422451171875000000e+04
5.880312500000000000e+03 -1.603147460937500000e+03 -1.411758959960937500e+04
6.044507812500000000e+03 -1.959609375000000000e+03 -1.455394897460937500e+04
6.001173828125000000e+03 -2.301465820312500000e+03 -1.484105029296875000e+04
6.741802734375000000e+03 -2.488679687500000000e+03 -1.431819482421875000e+04
5.739787109375000000e+03 -2.042665039062500000e+03 -1.443764501953125000e+04
9.595833984375000000e+03 -9.947046386718750000e+03 -1.345052539062500000e+04
8.960783203125000000e+03 -1.035711572265625000e+04 -1.423484814453125000e+04
9.667322265625000000e+03 -9.270319335937500000e+03 -1.329826318359375000e+04
9.585283203125000000e+03 -1.022184375000000000e+04 -1.301592529296875000e+04
9.580847656250000000e+03 -1.039023144531250000e+04 -1.376630273437500000e+04
9.663519531250000000e+03 -9.850018066406250000e+03 -1.336992138671875000e+04
9.345541015625000000e+03 -9.991143554687500000e+03 -1.320350195312500000e+04
9.514714843750000000e+03 -9.849406738281250000e+03 -1.335206445312500000e+04
9.607210937500000000e+03 -1.042674951171875000e+04 -1.340491577148437500e+04
9.630609375000000000e+03 -1.001926562500000000e+04 -1.350883666992187500e+04
9.554121093750000000e+03 -9.971056152343750000e+03 -1.336950097656250000e+04
9.864429687500000000e+03 -9.690052246093750000e+03 -1.390880883789062500e+04
8.799908203125000000e+03 -1.025301953125000000e+04 -1.442710864257812500e+04
9.323044921875000000e+03 -1.027458105468750000e+04 -1.295869189453125000e+04
9.613078125000000000e+03 -1.001725195312500000e+04 -1.346596533203125000e+04
9.531318359375000000e+03 -1.004158496093750000e+04 -1.341473583984375000e+04
1.014480664062500000e+04 -1.050625683593750000e+04 -1.363176953125000000e+04
9.739746093750000000e+03 -9.524082031250000000e+03 -1.344389892578125000e+04
9.744062500000000000e+03 -1.005469824218750000e+04 -1.328040673828125000e+04
9.712708984375000000e+03 -9.749052734375000000e+03 -1.333144531250000000e+04
9.691589843750000000e+03 -9.711316406250000000e+03 -1.350915234375000000e+04
9.432162109375000000e+03 -1.053928515625000000e+04 -1.306065429687500000e+04
9.874980468750000000e+03 -9.567636230468750000e+03 -1.322302783203125000e+04
9.755841796875000000e+03 -9.348680175781250000e+03 -1.341975219726562500e+04
1.007968164062500000e+04 -9.066934570312500000e+03 -1.354842626953125000e+04
9.704851562500000000e+03 -9.704834960937500000e+03 -1.315978759765625000e+04
9.963154296875000000e+03 -8.829839843750000000e+03 -1.285390966796875000e+04
1.003040039062500000e+04 -9.115171875000000000e+03 -1.318858935546875000e+04
9.706675781250000000e+03 -9.883739746093750000e+03 -1.374438134765625000e+04
9.648035156250000000e+03 -9.970979003906250000e+03 -1.332228613281250000e+04
9.681423828125000000e+03 -9.338754882812500000e+03 -1.319700390625000000e+04
9.870400390625000000e+03 -9.678805175781250000e+03 -1.393313134765625000e+04
9.545316406250000000e+03 -1.082012646484375000e+04 -1.396070922851562500e+04
9.220966796875000000e+03 -9.637807128906250000e+03 -1.305265185546875000e+04
9.534660156250000000e+03 -9.811274902343750000e+03 -1.343996069335937500e+04
9.213453125000000000e+03 -1.015512695312500000e+04 -1.356505200195312500e+04
1.008197265625000000e+04 -9.361935546875000000e+03 -1.355897412109375000e+04
9.740585937500000000e+03 -1.002833789062500000e+04 -1.381774414062500000e+04
9.448558593750000000e+03 -9.700134277343750000e+03 -1.339776367187500000e+04
8.924685546875000000e+03 -1.012148242187500000e+04 -1.442809936523437500e+04
-1.949593750000000000e+03 1.185335156250000000e+04 8.492468750000000000e+03
-1.641149414062500000e+03 1.249198632812500000e+04 8.977138671875000000e+03
-1.477138671875000000e+03 1.142740039062500000e+04 8.456263671875000000e+03
-1.981734375000000000e+03 1.188978320312500000e+04 9.092896484375000000e+03
-1.831666015625000000e+03 1.217430859375000000e+04 9.044193359375000000e+03
-2.177549804687500000e+03 1.195702539062500000e+04 9.345427734375000000e+03
-2.171291015625000000e+03 1.185821093750000000e+04 8.313791015625000000e+03
-1.188812500000000000e+03 1.195297265625000000e+04 9.105125000000000000e+03
-1.243721679687500000e+03 1.174133593750000000e+04 8.634535156250000000e+03
-1.818527343750000000e+03 1.175472851562500000e+04 8.492218750000000000e+03
-1.796173828125000000e+03 1.173545507812500000e+04 8.251988281250000000e+03
-1.712150390625000000e+03 1.202499609375000000e+04 8.607238281250000000e+03
-1.934767578125000000e+03 1.183485156250000000e+04 8.432419921875000000e+03
-1.783833984375000000e+03 1.260506250000000000e+04 9.064593750000000000e+03
-1.952726562500000000e+03 1.222504882812500000e+04 8.639267578125000000e+03
-1.479473632812500000e+03 1.151090234375000000e+04 8.381292968750000000e+03
-2.170872070312500000e+03 1.198112695312500000e+04 9.368078125000000000e+03
-1.300586914062500000e+03 1.190455859375000000e+04 8.108937500000000000e+03
-1.170630859375000000e+03 1.154348242187500000e+04 8.434009765625000000e+03
-1.480184570312500000e+03 1.246711132812500000e+04 8.819349609375000000e+03
-1.696107421875000000e+03 1.143390039062500000e+04 8.262873046875000000e+03
-1.971748046875000000e+03 1.169772070312500000e+04 8.612232421875000000e+03
-1.832776367187500000e+03 1.210039843750000000e+04 8.957107421875000000e+03
-1.511680664062500000e+03 1.211752539062500000e+04 8.216005859375000000e+03
-2.029559570312500000e+03 1.192297460937500000e+04 8.463005859375000000e+03
-2.182621093750000000e+03 1.173905859375000000e+04 8.437740234375000000e+03
-2.138478515625000000e+03 1.254381250000000000e+04 8.664048828125000000e+03
-1.376392578125000000e+03 1.169793164062500000e+04 8.947214843750000000e+03
-1.943569335937500000e+03 1.200883007812500000e+04 8.336873046875000000e+03
-1.731930664062500000e+03 1.222442382812500000e+04 9.011498046875000000e+03
-1.853509765625000000e+03 1.210029492187500000e+04 9.163929687500000000e+03
-2.165646484375000000e+03 1.214554101562500000e+04 8.654884765625000000e+03
-1.057853515625000000e+03 1.207960351562500000e+04 9.198968750000000000e+03
-1.959690429687500000e+03 1.189944921875000000e+04 8.291771484375000000e+03
-1.666651367187500000e+03 1.175414843750000000e+04 7.917642578125000000e+03
-1.392147460937500000e+03 1.193012304687500000e+04 9.222509765625000000e+03
-1.673706054687500000e+03 1.183483398437500000e+04 8.974015625000000000e+03
-2.040635742187500000e+03 1.249444531250000000e+04 8.671416015625000000e+03
-2.134096679687500000e+03 1.152411914062500000e+04 8.780255859375000000e+03
-1.782365234375000000e+03 1.220450585937500000e+04 9.421636718750000000e+03
-2.214400390625000000e+03 1.131574218750000000e+04 8.949625000000000000e+03
-1.987548828125000000e+03 1.136385351562500000e+04 8.348613281250000000e+03
-1.579202148437500000e+03 1.154197656250000000e+04 8.372810546875000000e+03
-2.070965820312500000e+03 1.168294335937500000e+04 8.153298828125000000e+03
-2.253831054687500000e+03 1.154943554687500000e+04 8.887851562500000000e+03
-2.063778320312500000e+03 1.144305273437500000e+04 8.064093750000000000e+03
-1.304084960937500000e+03 1.185527148437500000e+04 8.416484375000000000e+03
-1.487633789062500000e+03 1.169553515625000000e+04 8.178640625000000000e+03
3.441128906250000000e+03 -1.234047949218750000e+04 1.358765820312500000e+04
2.398482421875000000e+03 -1.262065625000000000e+04 1.370964648437500000e+04
4.408294921875000000e+03 -1.197533300781250000e+04 1.401363476562500000e+04
3.772865234375000000e+03 -1.201580957031250000e+04 1.351514257812500000e+04
3.648689453125000000e+03 -1.199166357421875000e+04 1.371866796875000000e+04
3.558765625000000000e+03 -1.220298242187500000e+04 1.357364453125000000e+04
3.470498046875000000e+03 -1.236815039062500000e+04 1.355166601562500000e+04
3.382310546875000000e+03 -1.211826708984375000e+04 1.388850976562500000e+04
3.533759765625000000e+03 -1.218042382812500000e+04 1.336972265625000000e+04
3.833837890625000000e+03 -1.198298144531250000e+04 1.358069531250000000e+04
3.128343750000000000e+03 -1.210107470703125000e+04 1.383716796875000000e+04
3.549458984375000000e+03 -1.219740527343750000e+04 1.329540039062500000e+04
3.544515625000000000e+03 -1.240588134765625000e+04 1.343421289062500000e+04
2.534968750000000000e+03 -1.239664013671875000e+04 1.380901367187500000e+04
3.561177734375000000e+03 -1.192131982421875000e+04 1.413269921875000000e+04
4.556568359375000000e+03 -1.177529052734375000e+04 1.394432812500000000e+04
3.977558593750000000e+03 -1.185660351562500000e+04 1.339141796875000000e+04
2.267228515625000000e+03 -1.279945751953125000e+04 1.374309960937500000e+04
2.261912109375000000e+03 -1.267468945312500000e+04 1.345759570312500000e+04
3.343253906250000000e+03 -1.220828857421875000e+04 1.395192187500000000e+04
2.398781250000000000e+03 -1.261484765625000000e+04 1.385713867187500000e+04
3.448585937500000000e+03 -1.204151904296875000e+04 1.346120312500000000e+04
4.090765625000000000e+03 -1.157648046875000000e+04 1.351275781250000000e+04
3.321498046875000000e+03 -1.197156738281250000e+04 1.333503515625000000e+04
3.743373046875000000e+03 -1.256836962890625000e+04 1.341416210937500000e+04
3.959212890625000000e+03 -1.211330078125000000e+04 1.331784960937500000e+04
4.115783203125000000e+03 -1.157261621093750000e+04 1.384516015625000000e+04
4.118041015625000000e+03 -1.182708886718750000e+04 1.353309570312500000e+04
3.557208984375000000e+03 -1.208705468750000000e+04 1.401922265625000000e+04
3.669753906250000000e+03 -1.222050390625000000e+04 1.381953125000000000e+04
4.148291015625000000e+03 -1.182494384765625000e+04 1.339762304687500000e+04
4.108660156250000000e+03 -1.254558007812500000e+04 1.349876562500000000e+04
3.686435546875000000e+03 -1.239108740234375000e+04 1.303264453125000000e+04
-9.320898437500000000e+01 -1.722057608032226562e+04 1.177408593750000000e+04
-2.639257812500000000e+02 1.693370312500000000e+04 1.141620703125000000e+04
1.751953125000000000e+01 1.687966796875000000e+04 1.090155664062500000e+04
-3.466328125000000000e+02 -1.724899430847167969e+04 1.193384179687500000e+04
-2.635839843750000000e+02 1.736104296875000000e+04 1.176420507812500000e+04
-3.899531250000000000e+02 1.684292968750000000e+04 1.159177929687500000e+04
-5.813144531250000000e+02 1.678309765625000000e+04 1.131201367187500000e+04
-8.889062500000000000e+01 -1.727352371215820312e+04 1.171185546875000000e+04
-3.635761718750000000e+02 1.749829296875000000e+04 1.155629296875000000e+04
1.976953125000000000e+01 1.662570703125000000e+04 1.088512890625000000e+04
-1.370292968750000000e+02 1.747581250000000000e+04 1.141430273437500000e+04
-7.349121093750000000e+02 -1.712649850463867188e+04 1.231596875000000000e+04
3.897656250000000000e+01 1.734544531250000000e+04 1.126677539062500000e+04
-1.371171875000000000e+02 -1.720149456787109375e+04 1.185041992187500000e+04
1.791406250000000000e+02 1.724580078125000000e+04 1.104539843750000000e+04
7.891210937500000000e+01 1.682069140625000000e+04 1.091271289062500000e+04
-4.170234375000000000e+02 1.686880859375000000e+04 1.144666601562500000e+04
-2.911679687500000000e+02 1.708394921875000000e+04 1.134836718750000000e+04
-1.171601562500000000e+02 -1.678550805664062500e+04 1.200486328125000000e+04
-2.509238281250000000e+02 -1.737623483276367188e+04 1.139832031250000000e+04
-3.141035156250000000e+02 1.669117578125000000e+04 1.144565234375000000e+04
-2.219921875000000000e+01 -1.709283435058593750e+04 1.178173046875000000e+04
1.370332031250000000e+02 1.687066796875000000e+04 1.123068164062500000e+04
4.575781250000000000e+01 1.723012500000000000e+04 1.159085156250000000e+04
2.535117187500000000e+02 1.683007812500000000e+04 1.075287695312500000e+04
-8.333398437500000000e+01 1.659953515625000000e+04 1.172665820312500000e+04
-3.620546875000000000e+02 1.747090234375000000e+04 1.127497656250000000e+04
-3.330371093750000000e+02 1.740910937500000000e+04 1.185672265625000000e+04
-2.606855468750000000e+02 1.717056250000000000e+04 1.150035351562500000e+04
-1.042187500000000000e+02 1.689040234375000000e+04 1.114752539062500000e+04
6.398929687500000000e+03 -1.266485107421875000e+04 -1.174348046875000000e+04
6.652253906250000000e+03 -1.251345800781250000e+04 -1.221114501953125000e+04
6.667576171875000000e+03 -1.303502099609375000e+04 -1.088297216796875000e+04
6.403728515625000000e+03 -1.263072558593750000e+04 -1.171636083984375000e+04
6.453128906250000000e+03 -1.267656835937500000e+04 -1.177100927734375000e+04
5.805724609375000000e+03 -1.254517773437500000e+04 -1.192379785156250000e+04
6.615443359375000000e+03 -1.263986865234375000e+04 -1.182997412109375000e+04
6.525373046875000000e+03 -1.301881640625000000e+04 -1.144295214843750000e+04
6.660560546875000000e+03 -1.281466113281250000e+04 -1.169680566406250000e+04
6.747054687500000000e+03 -1.268139843750000000e+04 -1.124957519531250000e+04
7.077888671875000000e+03 -1.307854101562500000e+04 -1.155389892578125000e+04
6.468054687500000000e+03 -1.257583056640625000e+04 -1.098819091796875000e+04
6.412033203125000000e+03 -1.252266503906250000e+04 -1.196935400390625000e+04
6.292310546875000000e+03 -1.266739501953125000e+04 -1.203118115234375000e+04
6.413650390625000000e+03 -1.268489404296875000e+04 -1.174213476562500000e+04
6.440033203125000000e+03 -1.262984033203125000e+04 -1.174129589843750000e+04
6.593369140625000000e+03 -1.261212353515625000e+04 -1.152143457031250000e+04
6.917507812500000000e+03 -1.289174755859375000e+04 -1.143023535156250000e+04
6.719113281250000000e+03 -1.271280029296875000e+04 -1.128384863281250000e+04
6.244455078125000000e+03 -1.256612841796875000e+04 -1.220017871093750000e+04
6.290062500000000000e+03 -1.266170605468750000e+04 -1.155200878906250000e+04
5.704472656250000000e+03 -1.219420703125000000e+04 -1.170785791015625000e+04
6.753597656250000000e+03 -1.257634082031250000e+04 -1.150907910156250000e+04
6.253894531250000000e+03 -1.247569970703125000e+04 -1.212951269531250000e+04
6.699468750000000000e+03 -1.257251660156250000e+04 -1.092935791015625000e+04
1.457874414062500000e+04 1.275488671875000000e+04 -5.367115234375000000e+03
1.431870117187500000e+04 1.270070117187500000e+04 -5.472362304687500000e+03
1.462853906250000000e+04 1.261366210937500000e+04 -4.899603515625000000e+03
1.437651562500000000e+04 1.274136523437500000e+04 -5.237849609375000000e+03
1.493861914062500000e+04 1.299084765625000000e+04 -5.715050781250000000e+03
1.449727539062500000e+04 1.278120507812500000e+04 -5.143301757812500000e+03
1.497050585937500000e+04 1.257124609375000000e+04 -5.205623046875000000e+03
1.522864648437500000e+04 1.236722851562500000e+04 -5.339236328125000000e+03
1.438052343750000000e+04 1.254781054687500000e+04 -5.767374023437500000e+03
1.407732812500000000e+04 1.287562109375000000e+04 -5.438387695312500000e+03
1.439051953125000000e+04 1.246704687500000000e+04 -5.080895507812500000e+03
1.487692773437500000e+04 1.230620507812500000e+04 -5.090944335937500000e+03
-1.386839770507812500e+04 1.241941406250000000e+03 -4.292587890625000000e+03
-1.375951635742187500e+04 1.986509765625000000e+03 -4.238897460937500000e+03
-1.427045678710937500e+04 1.198812500000000000e+03 -4.515952148437500000e+03
-1.417256884765625000e+04 1.188634765625000000e+03 -4.602040039062500000e+03
-1.402087084960937500e+04 6.144101562500000000e+02 -4.471039062500000000e+03
-1.399119580078125000e+04 1.344609375000000000e+03 -4.179505859375000000e+03
-1.371347363281250000e+04 2.002654296875000000e+03 -4.231746093750000000e+03
-1.350305078125000000e+04 1.219054687500000000e+03 -4.133215820312500000e+03
-1.398072631835937500e+04 1.272871093750000000e+03 -4.230413085937500000e+03
-1.425904028320312500e+04 1.124205078125000000e+03 -4.219130859375000000e+03
-1.332723779296875000e+04 1.910904296875000000e+03 -4.234220703125000000e+03
-1.367101440429687500e+04 1.670527343750000000e+03 -4.371795898437500000e+03
-1.379694238281250000e+04 1.332798828125000000e+03 -4.409212890625000000e+03
-1.339943554687500000e+04 1.580050781250000000e+03 -4.218637695312500000e+03
-1.369461791992187500e+04 1.389347656250000000e+03 -3.849316406250000000e+03
-1.413064575195312500e+04 1.265521484375000000e+03 -4.753447265625000000e+03
-1.381887988281250000e+04 1.750566406250000000e+03 -4.201063476562500000e+03
-7.796057617187500000e+03 -8.684873046875000000e+03 -1.536972363281250000e+04
-7.963916015625000000e+03 -8.564259765625000000e+03 -1.526534692382812500e+04
-7.998489257812500000e+03 -8.590795898437500000e+03 -1.518311840820312500e+04
-7.960543945312500000e+03 -8.520470703125000000e+03 -1.547627136230468750e+04
-8.153130859375000000e+03 -8.686383789062500000e+03 -1.558425695800781250e+04
-7.579795898437500000e+03 -8.835651367187500000e+03 -1.518515869140625000e+04
-7.939034179687500000e+03 -8.741823242187500000e+03 -1.539837207031250000e+04
-8.385402343750000000e+03 -8.952121093750000000e+03 -1.516432055664062500e+04
-7.818260742187500000e+03 -8.685333984375000000e+03 -1.505666308593750000e+04
-7.784715820312500000e+03 -8.695954101562500000e+03 -1.540805932617187500e+04
-7.883180664062500000e+03 -8.687183593750000000e+03 -1.537403198242187500e+04
-7.662642578125000000e+03 -8.801907226562500000e+03 -1.538423608398437500e+04
-7.434825195312500000e+03 -8.738636718750000000e+03 -1.557777551269531250e+04
-7.861184570312500000e+03 -8.639065429687500000e+03 -1.535460986328125000e+04
-7.510577148437500000e+03 -8.869434570312500000e+03 -1.565672399902343750e+04
-7.807206054687500000e+03 -8.652270507812500000e+03 -1.519065844726562500e+04
-1.729070245361328125e+04 1.267561132812500000e+04 1.759968750000000000e+03
-1.748899884605407715e+04 1.302461523437500000e+04 1.634287109375000000e+03
1.727862890625000000e+04 1.273060156250000000e+04 1.478892578125000000e+03
-1.694539270019531250e+04 1.232511914062500000e+04 1.881347656250000000e+03
1.718303906250000000e+04 1.252612304687500000e+04 1.815849609375000000e+03
-1.744408764648437500e+04 1.268564648437500000e+04 1.657851562500000000e+03
-1.703863497924804688e+04 1.259886914062500000e+04 1.818619140625000000e+03
-1.744523055267333984e+04 1.295856445312500000e+04 1.830105468750000000e+03
-1.697571600341796875e+04 1.236345703125000000e+04 1.850273437500000000e+03
1.731297265625000000e+04 1.296626171875000000e+04 1.210207031250000000e+03
-1.733073980712890625e+04 1.265039257812500000e+04 1.374779296875000000e+03
-1.687400128173828125e+04 1.225295507812500000e+04 1.883423828125000000e+03
-1.701635137939453125e+04 1.290453710937500000e+04 1.518103515625000000e+03
-1.722544067382812500e+04 1.246925195312500000e+04 1.551574218750000000e+03
1.735716796875000000e+04 1.305026953125000000e+04 1.808191406250000000e+03
-1.717055215454101562e+04 1.307100000000000000e+04 1.089246093750000000e+03
-1.724384078979492188e+04 1.302591796875000000e+04 1.378667968750000000e+03
-1.724427293395996094e+04 1.318740039062500000e+04 1.613851562500000000e+03
3.875849609375000000e+03 2.468953125000000000e+03 -1.963588867187500000e+03
3.957710937500000000e+03 2.606156250000000000e+03 -1.746140625000000000e+03
3.922501953125000000e+03 2.222464843750000000e+03 -1.736013671875000000e+03
4.025804687500000000e+03 2.708316406250000000e+03 -1.824443359375000000e+03
3.992130859375000000e+03 2.572716796875000000e+03 -1.937989257812500000e+03
4.060523437500000000e+03 2.351615234375000000e+03 -1.833935546875000000e+03
3.632363281250000000e+03 2.219876953125000000e+03 -1.910421875000000000e+03
